"Record Date","Agency Bureau Indicator","Agency Name","Bureau Name","Total Eligible Debt Amount","Total Eligible Debt Count","Eligible Debt Referred Amount","Eligible Debt Referred Count","Eligible Debt Not Referred Amount","Eligible Debt Not Referred Count","Compliance Rate Amount","Compliance Rate Count","CFO Agency Indicator","Fiscal Year","Fiscal Quarter Number","Calendar Year","Calendar Quarter Number","Calendar Month Number","Calendar Day Number"
"2020-06-30","Bureau","Department of Health & Human Services","Centers for Disease Control","7283862","166","143555","16","7140307","150","1.9708638082379923","9.63855421686747","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Health & Human Services","Centers for Medicare & Medicaid Services","9764635474","1196579","9692595862","1186911","72039612","9668","99.2622396177326","99.19202994536926","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Health & Human Services","Food and Drug Administration","46206217","6370","32471399","1093","13734818","5277","70.27495672281503","17.1585557299843","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Health & Human Services","Health Resources and Services Admin","86555722","547","86555722","547","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Health & Human Services","Indian Health Services","56230681","3509","28371794","188","27858887","3321","50.456073971432076","5.3576517526360785","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Health & Human Services","National Institutes of Health","14228451","397","5640970","97","8587481","300","39.645707041476264","24.43324937027708","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Health & Human Services","Office of the Inspector General","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Health & Human Services","Office of the Secretary","8092","8","8092","8","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Health & Human Services","Program Support Center","6371211","452","6371211","452","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Health & Human Services","Substance Abuse & Mental Health Admin.","987293","13","987293","13","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Department of Homeland Security","null","370920255","63371","370161719","63114","758536","257","99.79549890043077","99.59445172081867","CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Homeland Security","Bureau of Customs & Border Protection","8810668","1027","8810668","1027","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Homeland Security","Citizenship and Immigration Services","1010952","1232","1010952","1232","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Homeland Security","Domestic Nuclear Detection Office","536","7","0","0","536","7","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Homeland Security","Emergency Preparedness & Resp","258920557","43080","258920557","43080","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Homeland Security","Federal Law Enforcement Training Ctr.","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Homeland Security","Immigration and Customs Enforcement","12611373","460","12611373","460","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Homeland Security","Info Analysis Infrastructure Prot-NPPD","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Homeland Security","Management Headquarters","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Homeland Security","Office of Biometric Identity Management","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Homeland Security","Office of Health Affairs","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Homeland Security","Office of the Inspector General DHS","99","1","99","1","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Homeland Security","Science and Technology","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Homeland Security","Transportation Safety Administration","8703416","5769","8703416","5769","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Homeland Security","U.S. Coast Guard","80862654","11795","80104654","11545","758000","250","99.0626080613184","97.88045782111064","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Homeland Security","U.S. Secret Service","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Department of Housing and Urban Development","null","176955627","6663","176955627","6663","0","0","100.0","100.0","CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Housing and Urban Development","Community Planning and Development","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Housing and Urban Development","Government National Mortgage Association","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Housing and Urban Development","Housing Programs","176951741","6657","176951741","6657","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Housing and Urban Development","Management and Administration","3322","5","3322","5","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Housing and Urban Development","Policy, Development and Research","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Housing and Urban Development","Public and Indian Housing Programs","564","1","564","1","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Department of Justice","null","89973842","37655","80218810","37016","9755032","639","89.15792436650644","98.3030142079405","CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Justice","Bureau of ATF and Explosives","20885","4","20885","4","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Justice","Drug Enforcement Administration","309373","19","309373","19","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Justice","Federal Bureau of Investigation","263029","66","234354","65","28675","1","89.0981602789046","98.48484848484848","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Justice","Federal Prison Industries","1043089","183","1043089","183","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Justice","Federal Prison System","877499","125","877499","125","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Justice","General Administration","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Justice","Legal Activities","87457119","37256","77733610","36620","9723509","636","88.88196968848241","98.29289242001289","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Justice","Office of Justice Assistance Programs","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Justice","U.S. Marshals Service","2848","2","0","0","2848","2","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Department of Labor","null","193830368","54401","149173758","19988","44656610","34413","76.9609837401743","36.74197165493281","CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Labor","Bureau of Labor Statistics","11281","1","11281","1","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Labor","Departmental Management","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Labor","Employee Benefit Security Administration","16677336","361","16677336","361","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Labor","Employment Standards Administration","86354246","33176","58164886","2874","28189360","30302","67.35613903686914","8.662888835302628","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Labor","Employment and Training Administration","3520914","12","3380914","11","140000","1","96.02375973965852","91.66666666666667","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Labor","Mine Safety and Health Administration","40654851","17444","29436030","13487","11218821","3957","72.40471745917849","77.3159825728044","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Labor","Occupational Safety and Health Admin","46611740","3407","41503311","3254","5108429","153","89.04046705829904","95.50924567067801","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Department of State","null","17005582","23195","16804587","23149","200995","46","98.8180645625654","99.80168139685277","CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of State","Civil Monetary Penalties","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of State","Department of State","14486666","7014","14285671","6968","200995","46","98.6125517078947","99.34416880524665","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of State","International Commissions","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of State","Passport NSF","2518916","16181","2518916","16181","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Department of Transportation","null","64034901","7361","63957158","7347","77743","14","99.87859276927749","99.80980844993887","CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Transportation","Federal Aviation Administration","2173457","319","2108773","306","64684","13","97.02391167619143","95.92476489028213","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Transportation","Federal Highway Administration","110600","6","110600","6","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Transportation","Federal Motor Carrier Safety Admin","59385795","6966","59385795","6966","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Transportation","Federal Railroad Administration","165063","15","165063","15","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Transportation","Federal Transit Administration","784517","2","784517","2","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Transportation","Maritime Administration","2969","4","2969","4","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Transportation","National Highway Traffic Safety Admin.","19109","4","19109","4","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Transportation","Office of the Inspector General","209","1","209","1","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Transportation","Office of the Secretary","1026163","17","1026163","17","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Transportation","Pipeline Hazardous Material Safety Admin","348036","23","348036","23","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Transportation","Research Innovative Technology Admin","1581","2","1581","2","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Transportation","St. Lawrence Seaway Development Corp.","17402","2","4343","1","13059","1","24.956901505574073","50.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Transportation","Surface Transportation Board","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Department of Veterans Affairs","null","778448292","8442973","619054849","8334515","159393443","108458","79.52420929712824","98.71540510670826","CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Veterans Affairs","Administration and Cemeteries","2979212","732","3463","5","2975749","727","0.11623879066008058","0.6830601092896175","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Veterans Affairs","Housing Credit Assistance","1011537","31","251441","13","760096","18","24.857321086623624","41.935483870967744","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Veterans Affairs","Life Insurance","618100","123","617602","122","498","1","99.919430512862","99.1869918699187","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Veterans Affairs","Medical and Construction","626704654","8401166","479686264","8300631","147018390","100535","76.54104065421541","98.80332087236462","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of Veterans Affairs","Veterans Benefits","147134789","40921","138496079","33744","8638710","7177","94.12871010403937","82.46132792453753","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Department of the Interior","null","51246561","31367","51232792","31349","13769","18","99.97313185561856","99.94261485000159","CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of the Interior","Bureau of Indian Affairs","20081464","28114","20067695","28096","13769","18","99.93143428188303","99.93597495909512","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of the Interior","Bureau of Land Management","15843183","315","15843183","315","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of the Interior","Bureau of Ocean Energy Mgmt., Reg & Enf","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of the Interior","Bureau of Reclamation","92509","88","92509","88","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of the Interior","Bureau of Safety and Environmental Enf.","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of the Interior","Fish and Wildlife Service","606963","82","606963","82","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of the Interior","Geological Survey","208651","147","208651","147","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of the Interior","National Park Service","7698374","1881","7698374","1881","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of the Interior","Office of Natural Resources Revenue","3868467","408","3868467","408","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of the Interior","Office of Surface Mining","2770270","298","2770270","298","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of the Interior","Office of the Secretary","76680","34","76680","34","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Department of the Treasury","null","43832283","5907","43228180","5875","604103","32","98.6217852261996","99.4582698493313","CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of the Treasury","Bureau of Engraving and Printing","84528","1","0","0","84528","1","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of the Treasury","Bureau of the Fiscal Service","13076243","4315","13076243","4315","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of the Treasury","Community Dev Financial Inst Fund","3439449","6","3439449","6","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of the Treasury","Comptroller of the Currency","1110145","28","1107611","21","2534","7","99.77174152925969","75.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of the Treasury","D.C. Pension Program","398640","22","398640","22","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of the Treasury","Departmental Offices","23863186","1375","23346453","1352","516733","23","97.83460180044693","98.32727272727273","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of the Treasury","Financial Crimes Enforcement Network","1544945","3","1544945","3","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of the Treasury","Interest on Tax/Deposit of Earnings","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of the Treasury","Internal Revenue Service","263359","131","263359","131","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of the Treasury","International Monetary Funds","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of the Treasury","Office of Financial Research","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of the Treasury","Office of Sec International Affairs","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of the Treasury","Office of the Secretary","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of the Treasury","Spec Insp Gen-Troubled Asset Rel Prog","3916","1","3916","1","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of the Treasury","Tobacco Tax and Trade","1000","1","1000","1","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of the Treasury","Treasury Forfeiture Fund","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of the Treasury","Treasury Franchise Fund","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of the Treasury","Treasury IG for Tax Admin","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of the Treasury","U.S. Mint","46872","24","46564","23","308","1","99.34289127837515","95.83333333333333","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Department of the Treasury","U.S. Treasury IG Office","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Environmental Protection Agency","null","24014850","219","24014850","219","0","0","100.0","100.0","CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Environmental Protection Agency","Environmental Protection Agency","24014850","219","24014850","219","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Equal Employment Opportunity Commission","null","38394","20","38394","20","0","0","100.0","100.0","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Equal Employment Opportunity Commission","Equal Employment Opportunity Commission","38394","20","38394","20","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Export - Import  Bank","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Export - Import  Bank","Export-Import Bank","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Farm Credit Administration","null","630","1","630","1","0","0","100.0","100.0","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Farm Credit Administration","Farm Credit Administration","630","1","630","1","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Farm Credit Administration","Farm Credit System Insurance Corporation","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Federal Communications Commission","null","186638852","14571","186638852","14571","0","0","100.0","100.0","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Federal Communications Commission","Federal Communications Commission","186638852","14571","186638852","14571","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Federal Deposit Insurance Corporation","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Federal Deposit Insurance Corporation","Federal Deposit Insurance Corporation","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Federal Election Commission","null","604297","105","604297","105","0","0","100.0","100.0","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Federal Election Commission","Federal Election Commission","604297","105","604297","105","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Federal Labor Relations Authority","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Federal Labor Relations Authority","Federal Labor Relations Authority","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Federal Maritime Commission","null","390457","5","390457","5","0","0","100.0","100.0","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Federal Maritime Commission","Salaries and Expenses","390457","5","390457","5","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Federal Mediation/Conciliation Service","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Federal Mediation/Conciliation Service","Federal Mediation/Conciliation Service","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Federal Trade Commission","null","483073914","57","483073914","57","0","0","100.0","100.0","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Federal Trade Commission","Federal Trade Commission","483073914","57","483073914","57","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Funds Appropriated to the President","null","791105","4","0","0","791105","4","0.0","0.0","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Funds Appropriated to the President","African Development Foundation","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Funds Appropriated to the President","Defense Security Assistance Agency","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Funds Appropriated to the President","Executive Branch","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Funds Appropriated to the President","Inter-American Foundation","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Funds Appropriated to the President","Peace Corps","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Funds Appropriated to the President","Trade and Development Agency","791105","4","0","0","791105","4","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","General Services Administration","null","5921239","2437","4524016","1382","1397223","1055","76.40319872242955","56.70906852687731","CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","General Services Administration","General Services Administration","5921239","2437","4524016","1382","1397223","1055","76.40319872242955","56.70906852687731","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Legis Branch-Library of Congress","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Legis Branch-Library of Congress","Library of Congress","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Legislative Branch - U.S. House/Senate","null","249325","187","0","0","249325","187","0.0","0.0","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Legislative Branch - U.S. House/Senate","U.S. House of Representatives","249325","187","0","0","249325","187","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Legislative Branch-CBO","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Legislative Branch-CBO","Congressional Budget Office","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Legislative Branch-GAO","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Legislative Branch-GAO","Government Accountability Office","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Legislative Branch-GPO","null","132867","50","0","0","132867","50","0.0","0.0","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Legislative Branch-GPO","Government Publishing Office","132867","50","0","0","132867","50","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Legislative Branch-Office of Tech.","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Legislative Branch-Office of Tech.","Medicaid & CHIP Payment & Access Comm.","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Legislative Branch-Office of Tech.","Open World Leadership","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Merit Systems Protection Board","null","144","1","144","1","0","0","100.0","100.0","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Merit Systems Protection Board","Merit Systems Protection Board","144","1","144","1","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","National Aeronautics and Space Administration","null","1242361","128","1242361","128","0","0","100.0","100.0","CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","National Aeronautics and Space Administration","National Aeronautics and Space Admin","1242361","128","1242361","128","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","National Archives & Records Admin","null","131952","106","130135","104","1817","2","98.62298411543591","98.11320754716981","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","National Archives & Records Admin","Nat'l Archives & Records Administration","131952","106","130135","104","1817","2","98.62298411543591","98.11320754716981","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","National Credit Union Administration","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","National Credit Union Administration","National Credit Union Administration","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","National Foundation  Arts & Humanities","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","National Foundation  Arts & Humanities","National Endowment for the Arts","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Bureau","National Foundation  Arts & Humanities","National Endowment for the Humanities","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","National Labor Relations Board","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","National Labor Relations Board","National Labor Relations Board","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","National Science Foundation","null","489553","86","489553","86","0","0","100.0","100.0","CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","National Science Foundation","National Science Foundation","489553","86","489553","86","0","0","100.0","100.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Neighborhood Reinvestment Corporation","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Neighborhood Reinvestment Corporation","Neighborhood Reinvestment Corporation","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Nuclear Regulatory Commission","null","2409990","294","2367527","288","42463","6","98.23804248150407","97.95918367346938","CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Nuclear Regulatory Commission","Nuclear Regulatory Commission","2409990","294","2367527","288","42463","6","98.23804248150407","97.95918367346938","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Occupational Safety & Health Rev Comm","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Occupational Safety & Health Rev Comm","Occupational Safety & Health Rev Comm","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Office of Compliance","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Office of Compliance","Office of Compliance","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Office of Government Ethics","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Office of Government Ethics","Office of Government Ethics","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Office of Personnel Management","null","24738036","1577","22625179","1347","2112857","230","91.45907540922003","85.4153455928979","CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Office of Personnel Management","Office of Personnel Management","24738036","1577","22625179","1347","2112857","230","91.45907540922003","85.4153455928979","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Office of Special Counsel","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2020","3","2020","2","06","30"
"2020-06-30","Bureau","Office of Special Counsel","Office of Special Counsel","0","0","0","0","0","0","0.0","0.0","null","2020","3","2020","2","06","30"
"2020-06-30","Agency","Other Agencies","null","5750600","110","5475","3","5745125","107","0.09520745661322297","2.727272727272727","Non-CFO","2020","3","2020","2","06","30"
